0.95
0.85
0.96
1.05
1.23
1.34
1.35
1.46
1.45
1.66
1.72
1.91
2.18
2.1
2.28
2.5
2.31
2.72
2.96
3.45
3.94
4.6
5.21
5.78
6.49
7.37
8.29
9.94
10.78
12.77
15.93
19.11
22.56
29.17
33.12
98.28
106.38
112.51
115.45
118.7
122.54
127.55
132.13
134.07
137.27
142.65
146.85
148.91
151.21
151.43
153.48
154.47
153.69
154.55
154.81
154.55
154.47
155.71
155.34
153.71
153
155.24
154.13
154.15
157.81
157.88
158.75
160.09
161.76
159.8
156.06
157.88
161.62
163.53
161.86
161.95
163.16
165.51
165.93
164.46
166.86
169.54
169.81
170.11
167.26
165.53
168.08
164.43
163.13
165.13
162.77
163.32
164.16
163.98
165.15
162.24
160.24
158.13
156.1
155.97
154.53
153.61
153.64
153.38
150.59
147.63
147.24
146.96
144.46
143.74
141.46
139.91
138.85
134.82
132.02
128.24
123.92
122.18
120.55
118.67
118.86
115.24
111.13
109
106.02
104.63
103.66
99.62
97.98
97.04
95.67
93.72
91.22
89.08
88.37
88.55
86.3
86.2
83.15
78.94
79.98
78.21
74.93
72.94
73.46
72.03
67.27
64.77
64.09
62.55
61.55
59.41
59.43
57.74
57.1
56.18
55.01
53.51
51.18
50.77
48.9
47.89
45.9
44.32
42.74
41.65
40.3
39.43
37.84
36.91
35.47
34.09
33.02
31.9
30.84
28.69
26.99
25.97
24.28
23.01
21.51
19.68
18.39
16.47
15.26
14.16
13.16
11.58
10.78
9.89
8.56
7.52
6.72
5.96
5.34
4.78
3.98
3.65
3.05
2.51
2.26
1.47
1.2
1.21
0.91
0.62
0.51
0.44
0.18
0.06
0
